"Step","biggestmodeltrain - epoch","biggestmodeltrain - epoch__MIN","biggestmodeltrain - epoch__MAX"
"6191","1.5159157688540645","1.5159157688540645","1.5159157688540645"
"6192","1.516160626836435","1.516160626836435","1.516160626836435"
"6195","1.5168952007835454","1.5168952007835454","1.5168952007835454"
"6199","1.5178746327130264","1.5178746327130264","1.5178746327130264"
"6200","1.5181194906953968","1.5181194906953968","1.5181194906953968"
"6201","1.518364348677767","1.518364348677767","1.518364348677767"
"6208","1.5200783545543586","1.5200783545543586","1.5200783545543586"
"6209","1.5203232125367288","1.5203232125367288","1.5203232125367288"
"6211","1.520812928501469","1.520812928501469","1.520812928501469"
"6212","1.5210577864838393","1.5210577864838393","1.5210577864838393"
"6216","1.5220372184133202","1.5220372184133202","1.5220372184133202"
"6219","1.522771792360431","1.522771792360431","1.522771792360431"
"6221","1.5232615083251715","1.5232615083251715","1.5232615083251715"
"6222","1.5235063663075417","1.5235063663075417","1.5235063663075417"
"6223","1.5237512242899118","1.5237512242899118","1.5237512242899118"
"6224","1.523996082272282","1.523996082272282","1.523996082272282"
"6225","1.5242409402546524","1.5242409402546524","1.5242409402546524"
"6226","1.5244857982370226","1.5244857982370226","1.5244857982370226"
"6227","1.5247306562193927","1.5247306562193927","1.5247306562193927"
"6228","1.524975514201763","1.524975514201763","1.524975514201763"
"6229","1.5252203721841333","1.5252203721841333","1.5252203721841333"
"6230","1.5254652301665035","1.5254652301665035","1.5254652301665035"
"6231","1.5257100881488737","1.5257100881488737","1.5257100881488737"
"6239","1.5276689520078355","1.5276689520078355","1.5276689520078355"
"6241","1.5281586679725758","1.5281586679725758","1.5281586679725758"
"6243","1.5286483839373164","1.5286483839373164","1.5286483839373164"
"6247","1.5296278158667973","1.5296278158667973","1.5296278158667973"
"6248","1.5298726738491675","1.5298726738491675","1.5298726738491675"
"6250","1.530362389813908","1.530362389813908","1.530362389813908"
"6251","1.5306072477962782","1.5306072477962782","1.5306072477962782"
"6253","1.5310969637610186","1.5310969637610186","1.5310969637610186"
"6255","1.5315866797257591","1.5315866797257591","1.5315866797257591"
"6257","1.5320763956904995","1.5320763956904995","1.5320763956904995"
"6260","1.5328109696376102","1.5328109696376102","1.5328109696376102"
"6267","1.5345249755142019","1.5345249755142019","1.5345249755142019"
"6269","1.5350146914789422","1.5350146914789422","1.5350146914789422"
"6275","1.5364838393731635","1.5364838393731635","1.5364838393731635"
"6277","1.536973555337904","1.536973555337904","1.536973555337904"
"6279","1.5374632713026444","1.5374632713026444","1.5374632713026444"
"6283","1.5384427032321253","1.5384427032321253","1.5384427032321253"
"6285","1.5389324191968659","1.5389324191968659","1.5389324191968659"
"6287","1.5394221351616062","1.5394221351616062","1.5394221351616062"
"6289","1.5399118511263468","1.5399118511263468","1.5399118511263468"
"6294","1.5411361410381978","1.5411361410381978","1.5411361410381978"
"6295","1.541380999020568","1.541380999020568","1.541380999020568"
"6296","1.5416258570029382","1.5416258570029382","1.5416258570029382"
"6297","1.5418707149853086","1.5418707149853086","1.5418707149853086"
"6299","1.542360430950049","1.542360430950049","1.542360430950049"
"6300","1.542605288932419","1.542605288932419","1.542605288932419"
"6303","1.5433398628795298","1.5433398628795298","1.5433398628795298"
"6312","1.5455435847208618","1.5455435847208618","1.5455435847208618"
"6315","1.5462781586679726","1.5462781586679726","1.5462781586679726"
"6321","1.5477473065621938","1.5477473065621938","1.5477473065621938"
"6325","1.5487267384916747","1.5487267384916747","1.5487267384916747"
"6326","1.5489715964740451","1.5489715964740451","1.5489715964740451"
"6328","1.5494613124387855","1.5494613124387855","1.5494613124387855"
"6331","1.5501958863858962","1.5501958863858962","1.5501958863858962"
"6341","1.5526444662095984","1.5526444662095984","1.5526444662095984"
"6345","1.5536238981390793","1.5536238981390793","1.5536238981390793"
"6347","1.5541136141038199","1.5541136141038199","1.5541136141038199"
"6349","1.5546033300685602","1.5546033300685602","1.5546033300685602"
"6350","1.5548481880509304","1.5548481880509304","1.5548481880509304"
"6360","1.5572967678746328","1.5572967678746328","1.5572967678746328"
"6361","1.557541625857003","1.557541625857003","1.557541625857003"
"6364","1.5582761998041137","1.5582761998041137","1.5582761998041137"
"6366","1.558765915768854","1.558765915768854","1.558765915768854"
"6369","1.5595004897159648","1.5595004897159648","1.5595004897159648"
"6371","1.5599902056807051","1.5599902056807051","1.5599902056807051"
"6373","1.5604799216454457","1.5604799216454457","1.5604799216454457"
"6376","1.5612144955925564","1.5612144955925564","1.5612144955925564"
"6378","1.5617042115572968","1.5617042115572968","1.5617042115572968"
"6382","1.5626836434867777","1.5626836434867777","1.5626836434867777"
"6386","1.5636630754162586","1.5636630754162586","1.5636630754162586"
"6389","1.5643976493633693","1.5643976493633693","1.5643976493633693"
"6390","1.5646425073457395","1.5646425073457395","1.5646425073457395"
"6395","1.5658667972575906","1.5658667972575906","1.5658667972575906"
"6398","1.5666013712047013","1.5666013712047013","1.5666013712047013"
"6400","1.5670910871694417","1.5670910871694417","1.5670910871694417"
"6401","1.5673359451518118","1.5673359451518118","1.5673359451518118"
"6402","1.5675808031341822","1.5675808031341822","1.5675808031341822"
"6403","1.5678256611165524","1.5678256611165524","1.5678256611165524"
"6411","1.5697845249755142","1.5697845249755142","1.5697845249755142"
"6412","1.5700293829578844","1.5700293829578844","1.5700293829578844"
"6414","1.570519098922625","1.570519098922625","1.570519098922625"
"6415","1.5707639569049952","1.5707639569049952","1.5707639569049952"
"6421","1.5722331047992164","1.5722331047992164","1.5722331047992164"
"6424","1.5729676787463271","1.5729676787463271","1.5729676787463271"
"6431","1.5746816846229188","1.5746816846229188","1.5746816846229188"
"6432","1.574926542605289","1.574926542605289","1.574926542605289"
"6441","1.577130264446621","1.577130264446621","1.577130264446621"
"6451","1.5795788442703231","1.5795788442703231","1.5795788442703231"
"6454","1.5803134182174339","1.5803134182174339","1.5803134182174339"
"6456","1.5808031341821744","1.5808031341821744","1.5808031341821744"
"6457","1.5810479921645446","1.5810479921645446","1.5810479921645446"
"6461","1.5820274240940255","1.5820274240940255","1.5820274240940255"
"6462","1.5822722820763957","1.5822722820763957","1.5822722820763957"
"6465","1.5830068560235064","1.5830068560235064","1.5830068560235064"
"6468","1.583741429970617","1.583741429970617","1.583741429970617"
"6469","1.5839862879529873","1.5839862879529873","1.5839862879529873"
"6472","1.5847208619000979","1.5847208619000979","1.5847208619000979"
"6474","1.5852105778648384","1.5852105778648384","1.5852105778648384"
"6475","1.5854554358472086","1.5854554358472086","1.5854554358472086"
"6476","1.5857002938295788","1.5857002938295788","1.5857002938295788"
"6480","1.5866797257590597","1.5866797257590597","1.5866797257590597"
"6487","1.5883937316356513","1.5883937316356513","1.5883937316356513"
"6488","1.5886385896180215","1.5886385896180215","1.5886385896180215"
"6489","1.5888834476003917","1.5888834476003917","1.5888834476003917"
"6491","1.5893731635651323","1.5893731635651323","1.5893731635651323"
"6493","1.5898628795298726","1.5898628795298726","1.5898628795298726"
"6494","1.590107737512243","1.590107737512243","1.590107737512243"
"6500","1.5915768854064642","1.5915768854064642","1.5915768854064642"
"6503","1.592311459353575","1.592311459353575","1.592311459353575"
"6506","1.5930460333006855","1.5930460333006855","1.5930460333006855"
"6512","1.594515181194907","1.594515181194907","1.594515181194907"
"6513","1.5947600391772772","1.5947600391772772","1.5947600391772772"
"6514","1.5950048971596473","1.5950048971596473","1.5950048971596473"
"6516","1.595494613124388","1.595494613124388","1.595494613124388"
"6518","1.5959843290891282","1.5959843290891282","1.5959843290891282"
"6520","1.5964740450538688","1.5964740450538688","1.5964740450538688"
"6521","1.596718903036239","1.596718903036239","1.596718903036239"
"6526","1.59794319294809","1.59794319294809","1.59794319294809"
"6530","1.598922624877571","1.598922624877571","1.598922624877571"
"6533","1.5996571988246817","1.5996571988246817","1.5996571988246817"
"6534","1.5999020568070519","1.5999020568070519","1.5999020568070519"
"6535","1.600146914789422","1.600146914789422","1.600146914789422"
"6536","1.6003917727717925","1.6003917727717925","1.6003917727717925"
"6537","1.6006366307541626","1.6006366307541626","1.6006366307541626"
"6538","1.6008814887365328","1.6008814887365328","1.6008814887365328"
"6540","1.6013712047012734","1.6013712047012734","1.6013712047012734"
"6541","1.6016160626836435","1.6016160626836435","1.6016160626836435"
"6543","1.6021057786483839","1.6021057786483839","1.6021057786483839"
"6544","1.602350636630754","1.602350636630754","1.602350636630754"
"6548","1.603330068560235","1.603330068560235","1.603330068560235"
"6551","1.6040646425073457","1.6040646425073457","1.6040646425073457"
"6552","1.6043095004897159","1.6043095004897159","1.6043095004897159"
"6553","1.6045543584720863","1.6045543584720863","1.6045543584720863"
"6557","1.6055337904015672","1.6055337904015672","1.6055337904015672"
"6559","1.6060235063663075","1.6060235063663075","1.6060235063663075"
"6565","1.6074926542605288","1.6074926542605288","1.6074926542605288"
"6569","1.6084720861900097","1.6084720861900097","1.6084720861900097"
"6574","1.609696376101861","1.609696376101861","1.609696376101861"
"6575","1.6099412340842312","1.6099412340842312","1.6099412340842312"
"6576","1.6101860920666013","1.6101860920666013","1.6101860920666013"
"6577","1.6104309500489715","1.6104309500489715","1.6104309500489715"
"6579","1.610920666013712","1.610920666013712","1.610920666013712"
"6580","1.6111655239960823","1.6111655239960823","1.6111655239960823"
"6582","1.6116552399608228","1.6116552399608228","1.6116552399608228"
"6584","1.6121449559255632","1.6121449559255632","1.6121449559255632"
"6585","1.6123898139079333","1.6123898139079333","1.6123898139079333"
"6587","1.612879529872674","1.612879529872674","1.612879529872674"
"6588","1.613124387855044","1.613124387855044","1.613124387855044"
"6591","1.6138589618021548","1.6138589618021548","1.6138589618021548"
"6594","1.6145935357492653","1.6145935357492653","1.6145935357492653"
"6599","1.6158178256611166","1.6158178256611166","1.6158178256611166"
"6600","1.6160626836434868","1.6160626836434868","1.6160626836434868"
"6605","1.617286973555338","1.617286973555338","1.617286973555338"
"6608","1.6180215475024486","1.6180215475024486","1.6180215475024486"
"6612","1.6190009794319296","1.6190009794319296","1.6190009794319296"
"6617","1.6202252693437806","1.6202252693437806","1.6202252693437806"
"6620","1.6209598432908914","1.6209598432908914","1.6209598432908914"
"6624","1.6219392752203723","1.6219392752203723","1.6219392752203723"
"6626","1.6224289911851126","1.6224289911851126","1.6224289911851126"
"6629","1.6231635651322234","1.6231635651322234","1.6231635651322234"
"6630","1.6234084231145935","1.6234084231145935","1.6234084231145935"
"6632","1.623898139079334","1.623898139079334","1.623898139079334"
"6635","1.6246327130264446","1.6246327130264446","1.6246327130264446"
"6636","1.6248775710088148","1.6248775710088148","1.6248775710088148"
"6640","1.6258570029382957","1.6258570029382957","1.6258570029382957"
"6641","1.626101860920666","1.626101860920666","1.626101860920666"
"6642","1.6263467189030363","1.6263467189030363","1.6263467189030363"
"6647","1.6275710088148874","1.6275710088148874","1.6275710088148874"
"6651","1.6285504407443683","1.6285504407443683","1.6285504407443683"
"6653","1.6290401567091086","1.6290401567091086","1.6290401567091086"
"6661","1.6309990205680704","1.6309990205680704","1.6309990205680704"
"6667","1.632468168462292","1.632468168462292","1.632468168462292"
"6669","1.6329578844270323","1.6329578844270323","1.6329578844270323"
"6671","1.6334476003917728","1.6334476003917728","1.6334476003917728"
"6673","1.6339373163565132","1.6339373163565132","1.6339373163565132"
"6676","1.634671890303624","1.634671890303624","1.634671890303624"
"6680","1.6356513222331048","1.6356513222331048","1.6356513222331048"
"6681","1.635896180215475","1.635896180215475","1.635896180215475"
"6685","1.636875612144956","1.636875612144956","1.636875612144956"
"6686","1.637120470127326","1.637120470127326","1.637120470127326"
"6692","1.6385896180215476","1.6385896180215476","1.6385896180215476"
"6693","1.6388344760039177","1.6388344760039177","1.6388344760039177"
"6699","1.640303623898139","1.640303623898139","1.640303623898139"
"6700","1.6405484818805094","1.6405484818805094","1.6405484818805094"
"6701","1.6407933398628796","1.6407933398628796","1.6407933398628796"
"6702","1.6410381978452497","1.6410381978452497","1.6410381978452497"
"6705","1.6417727717923605","1.6417727717923605","1.6417727717923605"
"6708","1.6425073457394712","1.6425073457394712","1.6425073457394712"
"6709","1.6427522037218414","1.6427522037218414","1.6427522037218414"
"6711","1.6432419196865817","1.6432419196865817","1.6432419196865817"
"6712","1.643486777668952","1.643486777668952","1.643486777668952"
"6713","1.6437316356513223","1.6437316356513223","1.6437316356513223"
"6714","1.6439764936336925","1.6439764936336925","1.6439764936336925"
"6715","1.6442213516160626","1.6442213516160626","1.6442213516160626"
"6716","1.6444662095984328","1.6444662095984328","1.6444662095984328"
"6719","1.6452007835455436","1.6452007835455436","1.6452007835455436"
"6722","1.6459353574926543","1.6459353574926543","1.6459353574926543"
"6725","1.646669931439765","1.646669931439765","1.646669931439765"
"6730","1.6478942213516161","1.6478942213516161","1.6478942213516161"
"6732","1.6483839373163565","1.6483839373163565","1.6483839373163565"
"6733","1.6486287952987266","1.6486287952987266","1.6486287952987266"
"6734","1.648873653281097","1.648873653281097","1.648873653281097"
"6737","1.6496082272282075","1.6496082272282075","1.6496082272282075"
"6748","1.65230166503428","1.65230166503428","1.65230166503428"
"6749","1.6525465230166503","1.6525465230166503","1.6525465230166503"
"6752","1.653281096963761","1.653281096963761","1.653281096963761"
"6754","1.6537708129285014","1.6537708129285014","1.6537708129285014"
"6759","1.6549951028403527","1.6549951028403527","1.6549951028403527"
"6771","1.6579333986287954","1.6579333986287954","1.6579333986287954"
"6773","1.6584231145935358","1.6584231145935358","1.6584231145935358"
"6775","1.658912830558276","1.658912830558276","1.658912830558276"
"6776","1.6591576885406465","1.6591576885406465","1.6591576885406465"
"6777","1.6594025465230167","1.6594025465230167","1.6594025465230167"
"6781","1.6603819784524976","1.6603819784524976","1.6603819784524976"
"6786","1.6616062683643487","1.6616062683643487","1.6616062683643487"
"6789","1.6623408423114594","1.6623408423114594","1.6623408423114594"
"6790","1.6625857002938296","1.6625857002938296","1.6625857002938296"
"6792","1.6630754162585701","1.6630754162585701","1.6630754162585701"
"6795","1.6638099902056807","1.6638099902056807","1.6638099902056807"
"6796","1.6640548481880508","1.6640548481880508","1.6640548481880508"
"6798","1.6645445641527914","1.6645445641527914","1.6645445641527914"
"6800","1.6650342801175317","1.6650342801175317","1.6650342801175317"
"6801","1.6652791380999021","1.6652791380999021","1.6652791380999021"
"6805","1.666258570029383","1.666258570029383","1.666258570029383"
"6809","1.667238001958864","1.667238001958864","1.667238001958864"
"6810","1.6674828599412341","1.6674828599412341","1.6674828599412341"
"6812","1.6679725759059745","1.6679725759059745","1.6679725759059745"
"6814","1.668462291870715","1.668462291870715","1.668462291870715"
"6815","1.6687071498530852","1.6687071498530852","1.6687071498530852"
"6817","1.6691968658178256","1.6691968658178256","1.6691968658178256"
"6818","1.669441723800196","1.669441723800196","1.669441723800196"
"6820","1.6699314397649363","1.6699314397649363","1.6699314397649363"
"6821","1.6701762977473065","1.6701762977473065","1.6701762977473065"
"6826","1.6714005876591578","1.6714005876591578","1.6714005876591578"
"6836","1.67384916748286","1.67384916748286","1.67384916748286"
"6838","1.6743388834476003","1.6743388834476003","1.6743388834476003"
"6840","1.6748285994123409","1.6748285994123409","1.6748285994123409"
"6842","1.6753183153770812","1.6753183153770812","1.6753183153770812"
"6843","1.6755631733594516","1.6755631733594516","1.6755631733594516"
"6844","1.6758080313418218","1.6758080313418218","1.6758080313418218"
"6846","1.6762977473065621","1.6762977473065621","1.6762977473065621"
"6847","1.6765426052889325","1.6765426052889325","1.6765426052889325"
"6848","1.6767874632713027","1.6767874632713027","1.6767874632713027"
"6851","1.6775220372184134","1.6775220372184134","1.6775220372184134"
"6854","1.678256611165524","1.678256611165524","1.678256611165524"
"6855","1.6785014691478943","1.6785014691478943","1.6785014691478943"
"6857","1.6789911851126347","1.6789911851126347","1.6789911851126347"
"6858","1.6792360430950048","1.6792360430950048","1.6792360430950048"
"6861","1.6799706170421156","1.6799706170421156","1.6799706170421156"
"6862","1.6802154750244858","1.6802154750244858","1.6802154750244858"
"6863","1.680460333006856","1.680460333006856","1.680460333006856"
"6866","1.6811949069539667","1.6811949069539667","1.6811949069539667"
"6867","1.6814397649363368","1.6814397649363368","1.6814397649363368"
"6871","1.6824191968658178","1.6824191968658178","1.6824191968658178"
"6872","1.6826640548481882","1.6826640548481882","1.6826640548481882"
"6873","1.6829089128305583","1.6829089128305583","1.6829089128305583"
"6876","1.683643486777669","1.683643486777669","1.683643486777669"
"6878","1.6841332027424094","1.6841332027424094","1.6841332027424094"
"6891","1.6873163565132223","1.6873163565132223","1.6873163565132223"
"6892","1.6875612144955925","1.6875612144955925","1.6875612144955925"
"6902","1.6900097943192949","1.6900097943192949","1.6900097943192949"
"6903","1.690254652301665","1.690254652301665","1.690254652301665"
"6905","1.6907443682664054","1.6907443682664054","1.6907443682664054"
"6906","1.6909892262487758","1.6909892262487758","1.6909892262487758"
"6909","1.6917238001958863","1.6917238001958863","1.6917238001958863"
"6910","1.6919686581782567","1.6919686581782567","1.6919686581782567"
"6912","1.692458374142997","1.692458374142997","1.692458374142997"
"6915","1.6931929480901078","1.6931929480901078","1.6931929480901078"
"6916","1.693437806072478","1.693437806072478","1.693437806072478"
"6920","1.6944172380019589","1.6944172380019589","1.6944172380019589"
"6927","1.6961312438785505","1.6961312438785505","1.6961312438785505"
"6929","1.6966209598432909","1.6966209598432909","1.6966209598432909"
"6930","1.696865817825661","1.696865817825661","1.696865817825661"
"6932","1.6973555337904016","1.6973555337904016","1.6973555337904016"
"6933","1.6976003917727718","1.6976003917727718","1.6976003917727718"
"6934","1.697845249755142","1.697845249755142","1.697845249755142"
"6936","1.6983349657198825","1.6983349657198825","1.6983349657198825"
"6938","1.6988246816846229","1.6988246816846229","1.6988246816846229"
"6939","1.699069539666993","1.699069539666993","1.699069539666993"
"6941","1.6995592556317336","1.6995592556317336","1.6995592556317336"
"6942","1.6998041136141038","1.6998041136141038","1.6998041136141038"
"6945","1.7005386875612145","1.7005386875612145","1.7005386875612145"
"6948","1.7012732615083253","1.7012732615083253","1.7012732615083253"
"6951","1.7020078354554358","1.7020078354554358","1.7020078354554358"
"6955","1.7029872673849167","1.7029872673849167","1.7029872673849167"
"6958","1.7037218413320274","1.7037218413320274","1.7037218413320274"
"6962","1.7047012732615083","1.7047012732615083","1.7047012732615083"
"6964","1.7051909892262487","1.7051909892262487","1.7051909892262487"
"6965","1.705435847208619","1.705435847208619","1.705435847208619"
"6966","1.7056807051909892","1.7056807051909892","1.7056807051909892"
"6967","1.7059255631733594","1.7059255631733594","1.7059255631733594"
"6969","1.7064152791381","1.7064152791381","1.7064152791381"
"6974","1.707639569049951","1.707639569049951","1.707639569049951"
"6977","1.7083741429970618","1.7083741429970618","1.7083741429970618"
"6981","1.7093535749265425","1.7093535749265425","1.7093535749265425"
"6983","1.709843290891283","1.709843290891283","1.709843290891283"
"6984","1.7100881488736532","1.7100881488736532","1.7100881488736532"
"6993","1.7122918707149852","1.7122918707149852","1.7122918707149852"
"6994","1.7125367286973556","1.7125367286973556","1.7125367286973556"
"7002","1.7144955925563172","1.7144955925563172","1.7144955925563172"
"7003","1.7147404505386876","1.7147404505386876","1.7147404505386876"
"7008","1.7159647404505387","1.7159647404505387","1.7159647404505387"
"7010","1.716454456415279","1.716454456415279","1.716454456415279"
"7013","1.7171890303623898","1.7171890303623898","1.7171890303623898"
"7017","1.7181684622918707","1.7181684622918707","1.7181684622918707"
"7020","1.7189030362389814","1.7189030362389814","1.7189030362389814"
"7029","1.7211067580803134","1.7211067580803134","1.7211067580803134"
"7031","1.7215964740450538","1.7215964740450538","1.7215964740450538"
"7034","1.7223310479921645","1.7223310479921645","1.7223310479921645"
"7037","1.7230656219392753","1.7230656219392753","1.7230656219392753"
"7038","1.7233104799216454","1.7233104799216454","1.7233104799216454"
"7040","1.723800195886386","1.723800195886386","1.723800195886386"
"7048","1.7257590597453476","1.7257590597453476","1.7257590597453476"
"7058","1.72820763956905","1.72820763956905","1.72820763956905"
"7059","1.7284524975514202","1.7284524975514202","1.7284524975514202"
"7061","1.7289422135161607","1.7289422135161607","1.7289422135161607"
"7063","1.729431929480901","1.729431929480901","1.729431929480901"
"7067","1.730411361410382","1.730411361410382","1.730411361410382"
"7069","1.7309010773751223","1.7309010773751223","1.7309010773751223"
"7073","1.7318805093046032","1.7318805093046032","1.7318805093046032"
"7078","1.7331047992164546","1.7331047992164546","1.7331047992164546"
"7079","1.7333496571988247","1.7333496571988247","1.7333496571988247"
"7085","1.734818805093046","1.734818805093046","1.734818805093046"
"7086","1.7350636630754162","1.7350636630754162","1.7350636630754162"
"7087","1.7353085210577865","1.7353085210577865","1.7353085210577865"
"7088","1.7355533790401567","1.7355533790401567","1.7355533790401567"
"7089","1.735798237022527","1.735798237022527","1.735798237022527"
"7090","1.736043095004897","1.736043095004897","1.736043095004897"
"7092","1.7365328109696376","1.7365328109696376","1.7365328109696376"
"7094","1.737022526934378","1.737022526934378","1.737022526934378"
"7098","1.7380019588638589","1.7380019588638589","1.7380019588638589"
"7099","1.7382468168462293","1.7382468168462293","1.7382468168462293"
"7100","1.7384916748285995","1.7384916748285995","1.7384916748285995"
"7102","1.7389813907933398","1.7389813907933398","1.7389813907933398"
"7103","1.7392262487757102","1.7392262487757102","1.7392262487757102"
"7104","1.7394711067580804","1.7394711067580804","1.7394711067580804"
"7110","1.7409402546523016","1.7409402546523016","1.7409402546523016"
"7111","1.7411851126346718","1.7411851126346718","1.7411851126346718"
"7112","1.7414299706170422","1.7414299706170422","1.7414299706170422"
"7113","1.7416748285994124","1.7416748285994124","1.7416748285994124"
"7116","1.742409402546523","1.742409402546523","1.742409402546523"
"7117","1.7426542605288933","1.7426542605288933","1.7426542605288933"
"7121","1.7436336924583742","1.7436336924583742","1.7436336924583742"
"7125","1.744613124387855","1.744613124387855","1.744613124387855"
"7129","1.745592556317336","1.745592556317336","1.745592556317336"
"7130","1.7458374142997062","1.7458374142997062","1.7458374142997062"
"7131","1.7460822722820764","1.7460822722820764","1.7460822722820764"
"7132","1.7463271302644465","1.7463271302644465","1.7463271302644465"
"7134","1.746816846229187","1.746816846229187","1.746816846229187"
"7139","1.7480411361410382","1.7480411361410382","1.7480411361410382"
"7142","1.748775710088149","1.748775710088149","1.748775710088149"
"7143","1.749020568070519","1.749020568070519","1.749020568070519"
"7145","1.7495102840352597","1.7495102840352597","1.7495102840352597"
"7150","1.7507345739471107","1.7507345739471107","1.7507345739471107"
"7152","1.751224289911851","1.751224289911851","1.751224289911851"
"7155","1.7519588638589618","1.7519588638589618","1.7519588638589618"
"7156","1.752203721841332","1.752203721841332","1.752203721841332"
"7158","1.7526934378060726","1.7526934378060726","1.7526934378060726"
"7162","1.7536728697355535","1.7536728697355535","1.7536728697355535"
"7164","1.7541625857002938","1.7541625857002938","1.7541625857002938"
"7165","1.754407443682664","1.754407443682664","1.754407443682664"
"7167","1.7548971596474046","1.7548971596474046","1.7548971596474046"
"7169","1.755386875612145","1.755386875612145","1.755386875612145"
"7170","1.755631733594515","1.755631733594515","1.755631733594515"
"7177","1.7573457394711067","1.7573457394711067","1.7573457394711067"
"7178","1.757590597453477","1.757590597453477","1.757590597453477"
"7179","1.7578354554358473","1.7578354554358473","1.7578354554358473"
"7180","1.7580803134182175","1.7580803134182175","1.7580803134182175"
"7181","1.7583251714005876","1.7583251714005876","1.7583251714005876"
"7183","1.7588148873653282","1.7588148873653282","1.7588148873653282"
"7198","1.7624877571008815","1.7624877571008815","1.7624877571008815"
"7202","1.7634671890303624","1.7634671890303624","1.7634671890303624"
"7204","1.763956904995103","1.763956904995103","1.763956904995103"
"7206","1.7644466209598433","1.7644466209598433","1.7644466209598433"
"7207","1.7646914789422135","1.7646914789422135","1.7646914789422135"
"7208","1.7649363369245838","1.7649363369245838","1.7649363369245838"
"7211","1.7656709108716944","1.7656709108716944","1.7656709108716944"
"7215","1.7666503428011753","1.7666503428011753","1.7666503428011753"
"7221","1.7681194906953968","1.7681194906953968","1.7681194906953968"
"7224","1.7688540646425073","1.7688540646425073","1.7688540646425073"
"7231","1.770568070519099","1.770568070519099","1.770568070519099"
"7234","1.7713026444662097","1.7713026444662097","1.7713026444662097"
"7239","1.7725269343780607","1.7725269343780607","1.7725269343780607"
"7241","1.773016650342801","1.773016650342801","1.773016650342801"
"7243","1.7735063663075417","1.7735063663075417","1.7735063663075417"
"7244","1.7737512242899118","1.7737512242899118","1.7737512242899118"
"7247","1.7744857982370226","1.7744857982370226","1.7744857982370226"
"7249","1.774975514201763","1.774975514201763","1.774975514201763"
"7250","1.7752203721841333","1.7752203721841333","1.7752203721841333"
"7252","1.7757100881488737","1.7757100881488737","1.7757100881488737"
"7253","1.7759549461312438","1.7759549461312438","1.7759549461312438"
"7254","1.776199804113614","1.776199804113614","1.776199804113614"
"7255","1.7764446620959844","1.7764446620959844","1.7764446620959844"
"7257","1.7769343780607247","1.7769343780607247","1.7769343780607247"
"7258","1.777179236043095","1.777179236043095","1.777179236043095"
"7259","1.7774240940254653","1.7774240940254653","1.7774240940254653"
"7265","1.7788932419196866","1.7788932419196866","1.7788932419196866"
"7267","1.7793829578844271","1.7793829578844271","1.7793829578844271"
"7268","1.7796278158667973","1.7796278158667973","1.7796278158667973"
"7271","1.780362389813908","1.780362389813908","1.780362389813908"
"7274","1.7810969637610186","1.7810969637610186","1.7810969637610186"
"7280","1.78256611165524","1.78256611165524","1.78256611165524"
"7284","1.783545543584721","1.783545543584721","1.783545543584721"
"7285","1.7837904015670911","1.7837904015670911","1.7837904015670911"
"7291","1.7852595494613124","1.7852595494613124","1.7852595494613124"
"7294","1.7859941234084231","1.7859941234084231","1.7859941234084231"
"7296","1.7864838393731635","1.7864838393731635","1.7864838393731635"
"7297","1.7867286973555339","1.7867286973555339","1.7867286973555339"
"7301","1.7877081292850148","1.7877081292850148","1.7877081292850148"
"7302","1.787952987267385","1.787952987267385","1.787952987267385"
"7303","1.7881978452497551","1.7881978452497551","1.7881978452497551"
"7304","1.7884427032321253","1.7884427032321253","1.7884427032321253"
"7305","1.7886875612144957","1.7886875612144957","1.7886875612144957"
"7306","1.7889324191968659","1.7889324191968659","1.7889324191968659"
"7308","1.7894221351616062","1.7894221351616062","1.7894221351616062"
"7312","1.790401567091087","1.790401567091087","1.790401567091087"
"7320","1.792360430950049","1.792360430950049","1.792360430950049"
"7322","1.7928501469147895","1.7928501469147895","1.7928501469147895"
"7325","1.7935847208619","1.7935847208619","1.7935847208619"
"7327","1.7940744368266406","1.7940744368266406","1.7940744368266406"
"7332","1.7952987267384917","1.7952987267384917","1.7952987267384917"
"7336","1.7962781586679726","1.7962781586679726","1.7962781586679726"
"7339","1.7970127326150833","1.7970127326150833","1.7970127326150833"
"7342","1.7977473065621938","1.7977473065621938","1.7977473065621938"
"7344","1.7982370225269344","1.7982370225269344","1.7982370225269344"
"7345","1.7984818805093046","1.7984818805093046","1.7984818805093046"
"7347","1.7989715964740451","1.7989715964740451","1.7989715964740451"
"7351","1.799951028403526","1.799951028403526","1.799951028403526"
"7356","1.8011753183153771","1.8011753183153771","1.8011753183153771"
"7360","1.802154750244858","1.802154750244858","1.802154750244858"
"7361","1.8023996082272282","1.8023996082272282","1.8023996082272282"
"7368","1.8041136141038199","1.8041136141038199","1.8041136141038199"
"7369","1.80435847208619","1.80435847208619","1.80435847208619"
"7373","1.805337904015671","1.805337904015671","1.805337904015671"
"7374","1.8055827619980411","1.8055827619980411","1.8055827619980411"
"7375","1.8058276199804113","1.8058276199804113","1.8058276199804113"
"7376","1.8060724779627817","1.8060724779627817","1.8060724779627817"
"7382","1.807541625857003","1.807541625857003","1.807541625857003"
"7385","1.8082761998041137","1.8082761998041137","1.8082761998041137"
"7390","1.8095004897159648","1.8095004897159648","1.8095004897159648"
"7393","1.8102350636630755","1.8102350636630755","1.8102350636630755"
"7395","1.8107247796278159","1.8107247796278159","1.8107247796278159"
