"Step","biggestsupervised - epoch","biggestsupervised - epoch__MIN","biggestsupervised - epoch__MAX"
"752","0.7365328109696376","0.7365328109696376","0.7365328109696376"
"753","0.7375122428991185","0.7375122428991185","0.7375122428991185"
"754","0.7384916748285995","0.7384916748285995","0.7384916748285995"
"755","0.7394711067580804","0.7394711067580804","0.7394711067580804"
"756","0.7404505386875612","0.7404505386875612","0.7404505386875612"
"757","0.7414299706170421","0.7414299706170421","0.7414299706170421"
"758","0.742409402546523","0.742409402546523","0.742409402546523"
"759","0.7433888344760039","0.7433888344760039","0.7433888344760039"
"760","0.7443682664054848","0.7443682664054848","0.7443682664054848"
"761","0.7453476983349657","0.7453476983349657","0.7453476983349657"
"762","0.7463271302644466","0.7463271302644466","0.7463271302644466"
"763","0.7473065621939275","0.7473065621939275","0.7473065621939275"
"764","0.7482859941234085","0.7482859941234085","0.7482859941234085"
"765","0.7492654260528894","0.7492654260528894","0.7492654260528894"
"766","0.7502448579823702","0.7502448579823702","0.7502448579823702"
"767","0.7512242899118511","0.7512242899118511","0.7512242899118511"
"768","0.752203721841332","0.752203721841332","0.752203721841332"
"769","0.7531831537708129","0.7531831537708129","0.7531831537708129"
"770","0.7541625857002938","0.7541625857002938","0.7541625857002938"
"771","0.7551420176297747","0.7551420176297747","0.7551420176297747"
"772","0.7561214495592556","0.7561214495592556","0.7561214495592556"
"773","0.7571008814887366","0.7571008814887366","0.7571008814887366"
"774","0.7580803134182175","0.7580803134182175","0.7580803134182175"
"775","0.7590597453476984","0.7590597453476984","0.7590597453476984"
"776","0.7600391772771793","0.7600391772771793","0.7600391772771793"
"777","0.7610186092066601","0.7610186092066601","0.7610186092066601"
"778","0.761998041136141","0.761998041136141","0.761998041136141"
"779","0.7629774730656219","0.7629774730656219","0.7629774730656219"
"780","0.7639569049951028","0.7639569049951028","0.7639569049951028"
"781","0.7649363369245837","0.7649363369245837","0.7649363369245837"
"782","0.7659157688540646","0.7659157688540646","0.7659157688540646"
"783","0.7668952007835456","0.7668952007835456","0.7668952007835456"
"784","0.7678746327130265","0.7678746327130265","0.7678746327130265"
"785","0.7688540646425074","0.7688540646425074","0.7688540646425074"
"786","0.7698334965719883","0.7698334965719883","0.7698334965719883"
"787","0.7708129285014691","0.7708129285014691","0.7708129285014691"
"788","0.77179236043095","0.77179236043095","0.77179236043095"
"789","0.7727717923604309","0.7727717923604309","0.7727717923604309"
"790","0.7737512242899118","0.7737512242899118","0.7737512242899118"
"791","0.7747306562193927","0.7747306562193927","0.7747306562193927"
"792","0.7757100881488737","0.7757100881488737","0.7757100881488737"
"793","0.7766895200783546","0.7766895200783546","0.7766895200783546"
"794","0.7776689520078355","0.7776689520078355","0.7776689520078355"
"795","0.7786483839373164","0.7786483839373164","0.7786483839373164"
"796","0.7796278158667973","0.7796278158667973","0.7796278158667973"
"797","0.7806072477962782","0.7806072477962782","0.7806072477962782"
"798","0.781586679725759","0.781586679725759","0.781586679725759"
"799","0.7825661116552399","0.7825661116552399","0.7825661116552399"
"800","0.7835455435847208","0.7835455435847208","0.7835455435847208"
"801","0.7845249755142018","0.7845249755142018","0.7845249755142018"
"802","0.7855044074436827","0.7855044074436827","0.7855044074436827"
"803","0.7864838393731636","0.7864838393731636","0.7864838393731636"
"804","0.7874632713026445","0.7874632713026445","0.7874632713026445"
"805","0.7884427032321254","0.7884427032321254","0.7884427032321254"
"806","0.7894221351616063","0.7894221351616063","0.7894221351616063"
"807","0.7904015670910872","0.7904015670910872","0.7904015670910872"
"808","0.791380999020568","0.791380999020568","0.791380999020568"
"809","0.7923604309500489","0.7923604309500489","0.7923604309500489"
"810","0.7933398628795298","0.7933398628795298","0.7933398628795298"
"811","0.7943192948090108","0.7943192948090108","0.7943192948090108"
"812","0.7952987267384917","0.7952987267384917","0.7952987267384917"
"813","0.7962781586679726","0.7962781586679726","0.7962781586679726"
"814","0.7972575905974535","0.7972575905974535","0.7972575905974535"
"815","0.7982370225269344","0.7982370225269344","0.7982370225269344"
"816","0.7992164544564153","0.7992164544564153","0.7992164544564153"
"817","0.8001958863858962","0.8001958863858962","0.8001958863858962"
"818","0.801175318315377","0.801175318315377","0.801175318315377"
"819","0.8021547502448579","0.8021547502448579","0.8021547502448579"
"820","0.8031341821743389","0.8031341821743389","0.8031341821743389"
"821","0.8041136141038198","0.8041136141038198","0.8041136141038198"
"822","0.8050930460333007","0.8050930460333007","0.8050930460333007"
"823","0.8060724779627816","0.8060724779627816","0.8060724779627816"
"824","0.8070519098922625","0.8070519098922625","0.8070519098922625"
"825","0.8080313418217434","0.8080313418217434","0.8080313418217434"
"826","0.8090107737512243","0.8090107737512243","0.8090107737512243"
"827","0.8099902056807052","0.8099902056807052","0.8099902056807052"
"828","0.8109696376101861","0.8109696376101861","0.8109696376101861"
"829","0.811949069539667","0.811949069539667","0.811949069539667"
"830","0.8129285014691479","0.8129285014691479","0.8129285014691479"
"831","0.8139079333986288","0.8139079333986288","0.8139079333986288"
"832","0.8148873653281097","0.8148873653281097","0.8148873653281097"
"833","0.8158667972575906","0.8158667972575906","0.8158667972575906"
"834","0.8168462291870715","0.8168462291870715","0.8168462291870715"
"835","0.8178256611165524","0.8178256611165524","0.8178256611165524"
"836","0.8188050930460333","0.8188050930460333","0.8188050930460333"
"837","0.8197845249755142","0.8197845249755142","0.8197845249755142"
"838","0.8207639569049952","0.8207639569049952","0.8207639569049952"
"839","0.821743388834476","0.821743388834476","0.821743388834476"
"840","0.8227228207639569","0.8227228207639569","0.8227228207639569"
"841","0.8237022526934378","0.8237022526934378","0.8237022526934378"
"842","0.8246816846229187","0.8246816846229187","0.8246816846229187"
"843","0.8256611165523996","0.8256611165523996","0.8256611165523996"
"844","0.8266405484818805","0.8266405484818805","0.8266405484818805"
"845","0.8276199804113614","0.8276199804113614","0.8276199804113614"
"846","0.8285994123408423","0.8285994123408423","0.8285994123408423"
"847","0.8295788442703232","0.8295788442703232","0.8295788442703232"
"848","0.8305582761998042","0.8305582761998042","0.8305582761998042"
"849","0.8315377081292851","0.8315377081292851","0.8315377081292851"
"850","0.8325171400587659","0.8325171400587659","0.8325171400587659"
"851","0.8334965719882468","0.8334965719882468","0.8334965719882468"
"852","0.8344760039177277","0.8344760039177277","0.8344760039177277"
"853","0.8354554358472086","0.8354554358472086","0.8354554358472086"
"854","0.8364348677766895","0.8364348677766895","0.8364348677766895"
"855","0.8374142997061704","0.8374142997061704","0.8374142997061704"
"856","0.8383937316356513","0.8383937316356513","0.8383937316356513"
"857","0.8393731635651323","0.8393731635651323","0.8393731635651323"
"858","0.8403525954946132","0.8403525954946132","0.8403525954946132"
"859","0.8413320274240941","0.8413320274240941","0.8413320274240941"
"860","0.8423114593535749","0.8423114593535749","0.8423114593535749"
"861","0.8432908912830558","0.8432908912830558","0.8432908912830558"
"862","0.8442703232125367","0.8442703232125367","0.8442703232125367"
"863","0.8452497551420176","0.8452497551420176","0.8452497551420176"
"864","0.8462291870714985","0.8462291870714985","0.8462291870714985"
"865","0.8472086190009794","0.8472086190009794","0.8472086190009794"
"866","0.8481880509304603","0.8481880509304603","0.8481880509304603"
"867","0.8491674828599413","0.8491674828599413","0.8491674828599413"
"868","0.8501469147894222","0.8501469147894222","0.8501469147894222"
"869","0.8511263467189031","0.8511263467189031","0.8511263467189031"
"870","0.8521057786483839","0.8521057786483839","0.8521057786483839"
"871","0.8530852105778648","0.8530852105778648","0.8530852105778648"
"872","0.8540646425073457","0.8540646425073457","0.8540646425073457"
"873","0.8550440744368266","0.8550440744368266","0.8550440744368266"
"874","0.8560235063663075","0.8560235063663075","0.8560235063663075"
"875","0.8570029382957884","0.8570029382957884","0.8570029382957884"
"876","0.8579823702252694","0.8579823702252694","0.8579823702252694"
"877","0.8589618021547503","0.8589618021547503","0.8589618021547503"
"878","0.8599412340842312","0.8599412340842312","0.8599412340842312"
"879","0.8609206660137121","0.8609206660137121","0.8609206660137121"
"880","0.861900097943193","0.861900097943193","0.861900097943193"
"881","0.8628795298726738","0.8628795298726738","0.8628795298726738"
"882","0.8638589618021547","0.8638589618021547","0.8638589618021547"
"883","0.8648383937316356","0.8648383937316356","0.8648383937316356"
"884","0.8658178256611165","0.8658178256611165","0.8658178256611165"
"885","0.8667972575905974","0.8667972575905974","0.8667972575905974"
"886","0.8677766895200784","0.8677766895200784","0.8677766895200784"
"887","0.8687561214495593","0.8687561214495593","0.8687561214495593"
"888","0.8697355533790402","0.8697355533790402","0.8697355533790402"
"889","0.8707149853085211","0.8707149853085211","0.8707149853085211"
"890","0.871694417238002","0.871694417238002","0.871694417238002"
"891","0.8726738491674828","0.8726738491674828","0.8726738491674828"
"892","0.8736532810969637","0.8736532810969637","0.8736532810969637"
"893","0.8746327130264446","0.8746327130264446","0.8746327130264446"
"894","0.8756121449559255","0.8756121449559255","0.8756121449559255"
"895","0.8765915768854065","0.8765915768854065","0.8765915768854065"
"896","0.8775710088148874","0.8775710088148874","0.8775710088148874"
"897","0.8785504407443683","0.8785504407443683","0.8785504407443683"
"898","0.8795298726738492","0.8795298726738492","0.8795298726738492"
"899","0.8805093046033301","0.8805093046033301","0.8805093046033301"
"900","0.881488736532811","0.881488736532811","0.881488736532811"
"901","0.8824681684622919","0.8824681684622919","0.8824681684622919"
"902","0.8834476003917727","0.8834476003917727","0.8834476003917727"
"903","0.8844270323212536","0.8844270323212536","0.8844270323212536"
"904","0.8854064642507345","0.8854064642507345","0.8854064642507345"
"905","0.8863858961802155","0.8863858961802155","0.8863858961802155"
"906","0.8873653281096964","0.8873653281096964","0.8873653281096964"
"907","0.8883447600391773","0.8883447600391773","0.8883447600391773"
"908","0.8893241919686582","0.8893241919686582","0.8893241919686582"
"909","0.8903036238981391","0.8903036238981391","0.8903036238981391"
"910","0.89128305582762","0.89128305582762","0.89128305582762"
"911","0.8922624877571009","0.8922624877571009","0.8922624877571009"
"912","0.8932419196865817","0.8932419196865817","0.8932419196865817"
"913","0.8942213516160626","0.8942213516160626","0.8942213516160626"
"914","0.8952007835455436","0.8952007835455436","0.8952007835455436"
"915","0.8961802154750245","0.8961802154750245","0.8961802154750245"
"916","0.8971596474045054","0.8971596474045054","0.8971596474045054"
"917","0.8981390793339863","0.8981390793339863","0.8981390793339863"
"918","0.8991185112634672","0.8991185112634672","0.8991185112634672"
"919","0.9000979431929481","0.9000979431929481","0.9000979431929481"
"920","0.901077375122429","0.901077375122429","0.901077375122429"
"921","0.9020568070519099","0.9020568070519099","0.9020568070519099"
"922","0.9030362389813908","0.9030362389813908","0.9030362389813908"
"923","0.9040156709108716","0.9040156709108716","0.9040156709108716"
"924","0.9049951028403526","0.9049951028403526","0.9049951028403526"
"925","0.9059745347698335","0.9059745347698335","0.9059745347698335"
"926","0.9069539666993144","0.9069539666993144","0.9069539666993144"
"927","0.9079333986287953","0.9079333986287953","0.9079333986287953"
"928","0.9089128305582762","0.9089128305582762","0.9089128305582762"
"929","0.9098922624877571","0.9098922624877571","0.9098922624877571"
"930","0.910871694417238","0.910871694417238","0.910871694417238"
"931","0.9118511263467189","0.9118511263467189","0.9118511263467189"
"932","0.9128305582761999","0.9128305582761999","0.9128305582761999"
"933","0.9138099902056807","0.9138099902056807","0.9138099902056807"
"934","0.9147894221351616","0.9147894221351616","0.9147894221351616"
"935","0.9157688540646425","0.9157688540646425","0.9157688540646425"
"936","0.9167482859941234","0.9167482859941234","0.9167482859941234"
"937","0.9177277179236043","0.9177277179236043","0.9177277179236043"
"938","0.9187071498530852","0.9187071498530852","0.9187071498530852"
"939","0.9196865817825661","0.9196865817825661","0.9196865817825661"
"940","0.920666013712047","0.920666013712047","0.920666013712047"
"941","0.921645445641528","0.921645445641528","0.921645445641528"
"942","0.9226248775710089","0.9226248775710089","0.9226248775710089"
"943","0.9236043095004897","0.9236043095004897","0.9236043095004897"
"944","0.9245837414299706","0.9245837414299706","0.9245837414299706"
"945","0.9255631733594515","0.9255631733594515","0.9255631733594515"
"946","0.9265426052889324","0.9265426052889324","0.9265426052889324"
"947","0.9275220372184133","0.9275220372184133","0.9275220372184133"
"948","0.9285014691478942","0.9285014691478942","0.9285014691478942"
"949","0.9294809010773751","0.9294809010773751","0.9294809010773751"
"950","0.930460333006856","0.930460333006856","0.930460333006856"
"951","0.931439764936337","0.931439764936337","0.931439764936337"
"952","0.9324191968658179","0.9324191968658179","0.9324191968658179"
"953","0.9333986287952988","0.9333986287952988","0.9333986287952988"
"954","0.9343780607247796","0.9343780607247796","0.9343780607247796"
"955","0.9353574926542605","0.9353574926542605","0.9353574926542605"
"956","0.9363369245837414","0.9363369245837414","0.9363369245837414"
"957","0.9373163565132223","0.9373163565132223","0.9373163565132223"
"958","0.9382957884427032","0.9382957884427032","0.9382957884427032"
"959","0.9392752203721841","0.9392752203721841","0.9392752203721841"
"960","0.940254652301665","0.940254652301665","0.940254652301665"
"961","0.941234084231146","0.941234084231146","0.941234084231146"
"962","0.9422135161606269","0.9422135161606269","0.9422135161606269"
"963","0.9431929480901078","0.9431929480901078","0.9431929480901078"
"964","0.9441723800195886","0.9441723800195886","0.9441723800195886"
"965","0.9451518119490695","0.9451518119490695","0.9451518119490695"
"966","0.9461312438785504","0.9461312438785504","0.9461312438785504"
"967","0.9471106758080313","0.9471106758080313","0.9471106758080313"
"968","0.9480901077375122","0.9480901077375122","0.9480901077375122"
"969","0.9490695396669931","0.9490695396669931","0.9490695396669931"
"970","0.9500489715964741","0.9500489715964741","0.9500489715964741"
"971","0.951028403525955","0.951028403525955","0.951028403525955"
"972","0.9520078354554359","0.9520078354554359","0.9520078354554359"
"973","0.9529872673849168","0.9529872673849168","0.9529872673849168"
"974","0.9539666993143977","0.9539666993143977","0.9539666993143977"
"975","0.9549461312438785","0.9549461312438785","0.9549461312438785"
"976","0.9559255631733594","0.9559255631733594","0.9559255631733594"
"977","0.9569049951028403","0.9569049951028403","0.9569049951028403"
"978","0.9578844270323212","0.9578844270323212","0.9578844270323212"
"979","0.9588638589618022","0.9588638589618022","0.9588638589618022"
"980","0.9598432908912831","0.9598432908912831","0.9598432908912831"
"981","0.960822722820764","0.960822722820764","0.960822722820764"
"982","0.9618021547502449","0.9618021547502449","0.9618021547502449"
"983","0.9627815866797258","0.9627815866797258","0.9627815866797258"
"984","0.9637610186092067","0.9637610186092067","0.9637610186092067"
"985","0.9647404505386875","0.9647404505386875","0.9647404505386875"
"986","0.9657198824681684","0.9657198824681684","0.9657198824681684"
"987","0.9666993143976493","0.9666993143976493","0.9666993143976493"
"988","0.9676787463271302","0.9676787463271302","0.9676787463271302"
"989","0.9686581782566112","0.9686581782566112","0.9686581782566112"
"990","0.9696376101860921","0.9696376101860921","0.9696376101860921"
"991","0.970617042115573","0.970617042115573","0.970617042115573"
"992","0.9715964740450539","0.9715964740450539","0.9715964740450539"
"993","0.9725759059745348","0.9725759059745348","0.9725759059745348"
"994","0.9735553379040157","0.9735553379040157","0.9735553379040157"
"995","0.9745347698334965","0.9745347698334965","0.9745347698334965"
"996","0.9755142017629774","0.9755142017629774","0.9755142017629774"
"997","0.9764936336924583","0.9764936336924583","0.9764936336924583"
"998","0.9774730656219393","0.9774730656219393","0.9774730656219393"
"999","0.9784524975514202","0.9784524975514202","0.9784524975514202"
"1000","0.9794319294809011","0.9794319294809011","0.9794319294809011"
"1001","0.980411361410382","0.980411361410382","0.980411361410382"
"1002","0.9813907933398629","0.9813907933398629","0.9813907933398629"
"1003","0.9823702252693438","0.9823702252693438","0.9823702252693438"
"1004","0.9833496571988247","0.9833496571988247","0.9833496571988247"
"1005","0.9843290891283056","0.9843290891283056","0.9843290891283056"
"1006","0.9853085210577864","0.9853085210577864","0.9853085210577864"
"1007","0.9862879529872673","0.9862879529872673","0.9862879529872673"
"1008","0.9872673849167483","0.9872673849167483","0.9872673849167483"
"1009","0.9882468168462292","0.9882468168462292","0.9882468168462292"
"1010","0.9892262487757101","0.9892262487757101","0.9892262487757101"
"1011","0.990205680705191","0.990205680705191","0.990205680705191"
"1012","0.9911851126346719","0.9911851126346719","0.9911851126346719"
"1013","0.9921645445641528","0.9921645445641528","0.9921645445641528"
"1014","0.9931439764936337","0.9931439764936337","0.9931439764936337"
"1015","0.9941234084231146","0.9941234084231146","0.9941234084231146"
"1016","0.9951028403525954","0.9951028403525954","0.9951028403525954"
"1017","0.9960822722820764","0.9960822722820764","0.9960822722820764"
"1018","0.9970617042115573","0.9970617042115573","0.9970617042115573"
"1019","0.9980411361410382","0.9980411361410382","0.9980411361410382"
"1020","0.9990205680705191","0.9990205680705191","0.9990205680705191"
"1021","1","1","1"
"1022","1.000979431929481","1.000979431929481","1.000979431929481"
"1023","1.0019588638589618","1.0019588638589618","1.0019588638589618"
"1024","1.0029382957884427","1.0029382957884427","1.0029382957884427"
"1025","1.0039177277179236","1.0039177277179236","1.0039177277179236"
"1026","1.0048971596474046","1.0048971596474046","1.0048971596474046"
"1027","1.0058765915768855","1.0058765915768855","1.0058765915768855"
"1028","1.0068560235063664","1.0068560235063664","1.0068560235063664"
"1029","1.0078354554358473","1.0078354554358473","1.0078354554358473"
"1030","1.0088148873653282","1.0088148873653282","1.0088148873653282"
"1031","1.0097943192948091","1.0097943192948091","1.0097943192948091"
"1032","1.0107737512242898","1.0107737512242898","1.0107737512242898"
"1033","1.0117531831537707","1.0117531831537707","1.0117531831537707"
"1034","1.0127326150832516","1.0127326150832516","1.0127326150832516"
"1035","1.0137120470127325","1.0137120470127325","1.0137120470127325"
"1036","1.0146914789422135","1.0146914789422135","1.0146914789422135"
"1037","1.0156709108716944","1.0156709108716944","1.0156709108716944"
"1038","1.0166503428011753","1.0166503428011753","1.0166503428011753"
"1039","1.0176297747306562","1.0176297747306562","1.0176297747306562"
"1040","1.018609206660137","1.018609206660137","1.018609206660137"
"1041","1.019588638589618","1.019588638589618","1.019588638589618"
"1042","1.020568070519099","1.020568070519099","1.020568070519099"
"1043","1.0215475024485798","1.0215475024485798","1.0215475024485798"
"1044","1.0225269343780607","1.0225269343780607","1.0225269343780607"
"1045","1.0235063663075417","1.0235063663075417","1.0235063663075417"
"1046","1.0244857982370226","1.0244857982370226","1.0244857982370226"
"1047","1.0254652301665035","1.0254652301665035","1.0254652301665035"
"1048","1.0264446620959844","1.0264446620959844","1.0264446620959844"
"1049","1.0274240940254653","1.0274240940254653","1.0274240940254653"
"1050","1.0284035259549462","1.0284035259549462","1.0284035259549462"
"1051","1.0293829578844271","1.0293829578844271","1.0293829578844271"
"1052","1.030362389813908","1.030362389813908","1.030362389813908"
"1053","1.0313418217433887","1.0313418217433887","1.0313418217433887"
"1054","1.0323212536728696","1.0323212536728696","1.0323212536728696"
"1055","1.0333006856023506","1.0333006856023506","1.0333006856023506"
"1056","1.0342801175318315","1.0342801175318315","1.0342801175318315"
"1057","1.0352595494613124","1.0352595494613124","1.0352595494613124"
"1058","1.0362389813907933","1.0362389813907933","1.0362389813907933"
"1059","1.0372184133202742","1.0372184133202742","1.0372184133202742"
"1060","1.0381978452497551","1.0381978452497551","1.0381978452497551"
"1061","1.039177277179236","1.039177277179236","1.039177277179236"
"1062","1.040156709108717","1.040156709108717","1.040156709108717"
"1063","1.0411361410381978","1.0411361410381978","1.0411361410381978"
"1064","1.0421155729676788","1.0421155729676788","1.0421155729676788"
"1065","1.0430950048971597","1.0430950048971597","1.0430950048971597"
"1066","1.0440744368266406","1.0440744368266406","1.0440744368266406"
"1067","1.0450538687561215","1.0450538687561215","1.0450538687561215"
"1068","1.0460333006856024","1.0460333006856024","1.0460333006856024"
"1069","1.0470127326150833","1.0470127326150833","1.0470127326150833"
"1070","1.0479921645445642","1.0479921645445642","1.0479921645445642"
"1071","1.0489715964740451","1.0489715964740451","1.0489715964740451"
"1072","1.049951028403526","1.049951028403526","1.049951028403526"
"1073","1.050930460333007","1.050930460333007","1.050930460333007"
"1074","1.0519098922624877","1.0519098922624877","1.0519098922624877"
"1075","1.0528893241919686","1.0528893241919686","1.0528893241919686"
"1076","1.0538687561214495","1.0538687561214495","1.0538687561214495"
"1077","1.0548481880509304","1.0548481880509304","1.0548481880509304"
"1078","1.0558276199804113","1.0558276199804113","1.0558276199804113"
"1079","1.0568070519098922","1.0568070519098922","1.0568070519098922"
"1080","1.0577864838393731","1.0577864838393731","1.0577864838393731"
"1081","1.058765915768854","1.058765915768854","1.058765915768854"
"1082","1.059745347698335","1.059745347698335","1.059745347698335"
"1083","1.0607247796278159","1.0607247796278159","1.0607247796278159"
"1084","1.0617042115572968","1.0617042115572968","1.0617042115572968"
"1085","1.0626836434867777","1.0626836434867777","1.0626836434867777"
"1086","1.0636630754162586","1.0636630754162586","1.0636630754162586"
"1087","1.0646425073457395","1.0646425073457395","1.0646425073457395"
"1088","1.0656219392752204","1.0656219392752204","1.0656219392752204"
"1089","1.0666013712047013","1.0666013712047013","1.0666013712047013"
"1090","1.0675808031341822","1.0675808031341822","1.0675808031341822"
"1091","1.0685602350636632","1.0685602350636632","1.0685602350636632"
"1092","1.069539666993144","1.069539666993144","1.069539666993144"
"1093","1.070519098922625","1.070519098922625","1.070519098922625"
"1094","1.0714985308521057","1.0714985308521057","1.0714985308521057"
"1095","1.0724779627815866","1.0724779627815866","1.0724779627815866"
"1096","1.0734573947110675","1.0734573947110675","1.0734573947110675"
"1097","1.0744368266405484","1.0744368266405484","1.0744368266405484"
"1098","1.0754162585700293","1.0754162585700293","1.0754162585700293"
"1099","1.0763956904995102","1.0763956904995102","1.0763956904995102"
"1100","1.0773751224289911","1.0773751224289911","1.0773751224289911"
"1101","1.078354554358472","1.078354554358472","1.078354554358472"
"1102","1.079333986287953","1.079333986287953","1.079333986287953"
"1103","1.0803134182174339","1.0803134182174339","1.0803134182174339"
"1104","1.0812928501469148","1.0812928501469148","1.0812928501469148"
"1105","1.0822722820763957","1.0822722820763957","1.0822722820763957"
"1106","1.0832517140058766","1.0832517140058766","1.0832517140058766"
"1107","1.0842311459353575","1.0842311459353575","1.0842311459353575"
"1108","1.0852105778648384","1.0852105778648384","1.0852105778648384"
"1109","1.0861900097943193","1.0861900097943193","1.0861900097943193"
"1110","1.0871694417238003","1.0871694417238003","1.0871694417238003"
"1111","1.0881488736532812","1.0881488736532812","1.0881488736532812"
"1112","1.089128305582762","1.089128305582762","1.089128305582762"
"1113","1.090107737512243","1.090107737512243","1.090107737512243"
"1114","1.091087169441724","1.091087169441724","1.091087169441724"
"1115","1.0920666013712046","1.0920666013712046","1.0920666013712046"
"1116","1.0930460333006855","1.0930460333006855","1.0930460333006855"
"1117","1.0940254652301664","1.0940254652301664","1.0940254652301664"
"1118","1.0950048971596473","1.0950048971596473","1.0950048971596473"
"1119","1.0959843290891282","1.0959843290891282","1.0959843290891282"
"1120","1.0969637610186092","1.0969637610186092","1.0969637610186092"
"1121","1.09794319294809","1.09794319294809","1.09794319294809"
"1122","1.098922624877571","1.098922624877571","1.098922624877571"
"1123","1.0999020568070519","1.0999020568070519","1.0999020568070519"
"1124","1.1008814887365328","1.1008814887365328","1.1008814887365328"
"1125","1.1018609206660137","1.1018609206660137","1.1018609206660137"
"1126","1.1028403525954946","1.1028403525954946","1.1028403525954946"
"1127","1.1038197845249755","1.1038197845249755","1.1038197845249755"
"1128","1.1047992164544564","1.1047992164544564","1.1047992164544564"
"1129","1.1057786483839374","1.1057786483839374","1.1057786483839374"
"1130","1.1067580803134183","1.1067580803134183","1.1067580803134183"
"1131","1.1077375122428992","1.1077375122428992","1.1077375122428992"
"1132","1.10871694417238","1.10871694417238","1.10871694417238"
"1133","1.109696376101861","1.109696376101861","1.109696376101861"
"1134","1.110675808031342","1.110675808031342","1.110675808031342"
"1135","1.1116552399608228","1.1116552399608228","1.1116552399608228"
"1136","1.1126346718903035","1.1126346718903035","1.1126346718903035"
"1137","1.1136141038197844","1.1136141038197844","1.1136141038197844"
"1138","1.1145935357492653","1.1145935357492653","1.1145935357492653"
"1139","1.1155729676787463","1.1155729676787463","1.1155729676787463"
"1140","1.1165523996082272","1.1165523996082272","1.1165523996082272"
"1141","1.117531831537708","1.117531831537708","1.117531831537708"
"1142","1.118511263467189","1.118511263467189","1.118511263467189"
"1143","1.11949069539667","1.11949069539667","1.11949069539667"
"1144","1.1204701273261508","1.1204701273261508","1.1204701273261508"
"1145","1.1214495592556317","1.1214495592556317","1.1214495592556317"
"1146","1.1224289911851126","1.1224289911851126","1.1224289911851126"
"1147","1.1234084231145935","1.1234084231145935","1.1234084231145935"
"1148","1.1243878550440745","1.1243878550440745","1.1243878550440745"
"1149","1.1253672869735554","1.1253672869735554","1.1253672869735554"
"1150","1.1263467189030363","1.1263467189030363","1.1263467189030363"
"1151","1.1273261508325172","1.1273261508325172","1.1273261508325172"
"1152","1.128305582761998","1.128305582761998","1.128305582761998"
"1153","1.129285014691479","1.129285014691479","1.129285014691479"
"1154","1.13026444662096","1.13026444662096","1.13026444662096"
"1155","1.1312438785504408","1.1312438785504408","1.1312438785504408"
"1156","1.1322233104799218","1.1322233104799218","1.1322233104799218"
"1157","1.1332027424094024","1.1332027424094024","1.1332027424094024"
"1158","1.1341821743388834","1.1341821743388834","1.1341821743388834"
"1159","1.1351616062683643","1.1351616062683643","1.1351616062683643"
"1160","1.1361410381978452","1.1361410381978452","1.1361410381978452"
"1161","1.137120470127326","1.137120470127326","1.137120470127326"
"1162","1.138099902056807","1.138099902056807","1.138099902056807"
"1163","1.139079333986288","1.139079333986288","1.139079333986288"
"1164","1.1400587659157688","1.1400587659157688","1.1400587659157688"
"1165","1.1410381978452497","1.1410381978452497","1.1410381978452497"
"1166","1.1420176297747306","1.1420176297747306","1.1420176297747306"
"1167","1.1429970617042116","1.1429970617042116","1.1429970617042116"
"1168","1.1439764936336925","1.1439764936336925","1.1439764936336925"
"1169","1.1449559255631734","1.1449559255631734","1.1449559255631734"
"1170","1.1459353574926543","1.1459353574926543","1.1459353574926543"
"1171","1.1469147894221352","1.1469147894221352","1.1469147894221352"
"1172","1.1478942213516161","1.1478942213516161","1.1478942213516161"
"1173","1.148873653281097","1.148873653281097","1.148873653281097"
"1174","1.149853085210578","1.149853085210578","1.149853085210578"
"1175","1.1508325171400589","1.1508325171400589","1.1508325171400589"
"1176","1.1518119490695398","1.1518119490695398","1.1518119490695398"
"1177","1.1527913809990207","1.1527913809990207","1.1527913809990207"
"1178","1.1537708129285014","1.1537708129285014","1.1537708129285014"
"1179","1.1547502448579823","1.1547502448579823","1.1547502448579823"
"1180","1.1557296767874632","1.1557296767874632","1.1557296767874632"
"1181","1.156709108716944","1.156709108716944","1.156709108716944"
"1182","1.157688540646425","1.157688540646425","1.157688540646425"
"1183","1.158667972575906","1.158667972575906","1.158667972575906"
"1184","1.1596474045053868","1.1596474045053868","1.1596474045053868"
"1185","1.1606268364348677","1.1606268364348677","1.1606268364348677"
"1186","1.1616062683643487","1.1616062683643487","1.1616062683643487"
"1187","1.1625857002938296","1.1625857002938296","1.1625857002938296"
"1188","1.1635651322233105","1.1635651322233105","1.1635651322233105"
"1189","1.1645445641527914","1.1645445641527914","1.1645445641527914"
"1190","1.1655239960822723","1.1655239960822723","1.1655239960822723"
"1191","1.1665034280117532","1.1665034280117532","1.1665034280117532"
"1192","1.1674828599412341","1.1674828599412341","1.1674828599412341"
"1193","1.168462291870715","1.168462291870715","1.168462291870715"
"1194","1.169441723800196","1.169441723800196","1.169441723800196"
"1195","1.1704211557296769","1.1704211557296769","1.1704211557296769"
"1196","1.1714005876591578","1.1714005876591578","1.1714005876591578"
"1197","1.1723800195886387","1.1723800195886387","1.1723800195886387"
"1198","1.1733594515181196","1.1733594515181196","1.1733594515181196"
"1199","1.1743388834476003","1.1743388834476003","1.1743388834476003"
"1200","1.1753183153770812","1.1753183153770812","1.1753183153770812"
"1201","1.1762977473065621","1.1762977473065621","1.1762977473065621"
