"Step","smallsupervisedfinal - epoch","smallsupervisedfinal - epoch__MIN","smallsupervisedfinal - epoch__MAX"
"304","0.13830755232029118","0.13830755232029118","0.13830755232029118"
"305","0.13876251137397635","0.13876251137397635","0.13876251137397635"
"307","0.13967242948134667","0.13967242948134667","0.13967242948134667"
"308","0.14012738853503184","0.14012738853503184","0.14012738853503184"
"309","0.14058234758871702","0.14058234758871702","0.14058234758871702"
"310","0.1410373066424022","0.1410373066424022","0.1410373066424022"
"311","0.14149226569608736","0.14149226569608736","0.14149226569608736"
"312","0.14194722474977253","0.14194722474977253","0.14194722474977253"
"313","0.14240218380345768","0.14240218380345768","0.14240218380345768"
"314","0.14285714285714285","0.14285714285714285","0.14285714285714285"
"315","0.14331210191082802","0.14331210191082802","0.14331210191082802"
"316","0.1437670609645132","0.1437670609645132","0.1437670609645132"
"317","0.14422202001819837","0.14422202001819837","0.14422202001819837"
"318","0.14467697907188354","0.14467697907188354","0.14467697907188354"
"319","0.1451319381255687","0.1451319381255687","0.1451319381255687"
"320","0.14558689717925385","0.14558689717925385","0.14558689717925385"
"321","0.14604185623293903","0.14604185623293903","0.14604185623293903"
"322","0.1464968152866242","0.1464968152866242","0.1464968152866242"
"323","0.14695177434030937","0.14695177434030937","0.14695177434030937"
"324","0.14740673339399454","0.14740673339399454","0.14740673339399454"
"325","0.14786169244767972","0.14786169244767972","0.14786169244767972"
"326","0.1483166515013649","0.1483166515013649","0.1483166515013649"
"327","0.14877161055505003","0.14877161055505003","0.14877161055505003"
"328","0.1492265696087352","0.1492265696087352","0.1492265696087352"
"329","0.14968152866242038","0.14968152866242038","0.14968152866242038"
"330","0.15013648771610555","0.15013648771610555","0.15013648771610555"
"331","0.15059144676979072","0.15059144676979072","0.15059144676979072"
"332","0.1510464058234759","0.1510464058234759","0.1510464058234759"
"333","0.15150136487716107","0.15150136487716107","0.15150136487716107"
"334","0.15195632393084624","0.15195632393084624","0.15195632393084624"
"336","0.15286624203821655","0.15286624203821655","0.15286624203821655"
"337","0.15332120109190173","0.15332120109190173","0.15332120109190173"
"338","0.1537761601455869","0.1537761601455869","0.1537761601455869"
"339","0.15423111919927207","0.15423111919927207","0.15423111919927207"
"340","0.15468607825295724","0.15468607825295724","0.15468607825295724"
"341","0.15514103730664242","0.15514103730664242","0.15514103730664242"
"342","0.15559599636032756","0.15559599636032756","0.15559599636032756"
"343","0.15605095541401273","0.15605095541401273","0.15605095541401273"
"344","0.1565059144676979","0.1565059144676979","0.1565059144676979"
"345","0.15696087352138308","0.15696087352138308","0.15696087352138308"
"346","0.15741583257506825","0.15741583257506825","0.15741583257506825"
"347","0.15787079162875342","0.15787079162875342","0.15787079162875342"
"348","0.1583257506824386","0.1583257506824386","0.1583257506824386"
"349","0.15878070973612374","0.15878070973612374","0.15878070973612374"
"350","0.1592356687898089","0.1592356687898089","0.1592356687898089"
"351","0.15969062784349408","0.15969062784349408","0.15969062784349408"
"352","0.16014558689717925","0.16014558689717925","0.16014558689717925"
"353","0.16060054595086443","0.16060054595086443","0.16060054595086443"
"355","0.16151046405823477","0.16151046405823477","0.16151046405823477"
"356","0.16196542311191992","0.16196542311191992","0.16196542311191992"
"357","0.1624203821656051","0.1624203821656051","0.1624203821656051"
"358","0.16287534121929026","0.16287534121929026","0.16287534121929026"
"359","0.16333030027297543","0.16333030027297543","0.16333030027297543"
"361","0.16424021838034578","0.16424021838034578","0.16424021838034578"
"362","0.16469517743403095","0.16469517743403095","0.16469517743403095"
"363","0.1651501364877161","0.1651501364877161","0.1651501364877161"
"365","0.16606005459508644","0.16606005459508644","0.16606005459508644"
"367","0.16696997270245678","0.16696997270245678","0.16696997270245678"
"368","0.16742493175614195","0.16742493175614195","0.16742493175614195"
"369","0.16787989080982713","0.16787989080982713","0.16787989080982713"
"370","0.16833484986351227","0.16833484986351227","0.16833484986351227"
"372","0.16924476797088261","0.16924476797088261","0.16924476797088261"
"373","0.1696997270245678","0.1696997270245678","0.1696997270245678"
"374","0.17015468607825296","0.17015468607825296","0.17015468607825296"
"375","0.17060964513193813","0.17060964513193813","0.17060964513193813"
"376","0.1710646041856233","0.1710646041856233","0.1710646041856233"
"377","0.17151956323930848","0.17151956323930848","0.17151956323930848"
"378","0.17197452229299362","0.17197452229299362","0.17197452229299362"
"379","0.1724294813466788","0.1724294813466788","0.1724294813466788"
"380","0.17288444040036396","0.17288444040036396","0.17288444040036396"
"381","0.17333939945404914","0.17333939945404914","0.17333939945404914"
"383","0.17424931756141948","0.17424931756141948","0.17424931756141948"
"384","0.17470427661510465","0.17470427661510465","0.17470427661510465"
"385","0.1751592356687898","0.1751592356687898","0.1751592356687898"
"386","0.17561419472247497","0.17561419472247497","0.17561419472247497"
"387","0.17606915377616014","0.17606915377616014","0.17606915377616014"
"388","0.17652411282984531","0.17652411282984531","0.17652411282984531"
"389","0.1769790718835305","0.1769790718835305","0.1769790718835305"
"390","0.17743403093721566","0.17743403093721566","0.17743403093721566"
"391","0.17788898999090083","0.17788898999090083","0.17788898999090083"
"392","0.17834394904458598","0.17834394904458598","0.17834394904458598"
"393","0.17879890809827115","0.17879890809827115","0.17879890809827115"
"394","0.17925386715195632","0.17925386715195632","0.17925386715195632"
"395","0.1797088262056415","0.1797088262056415","0.1797088262056415"
"396","0.18016378525932666","0.18016378525932666","0.18016378525932666"
"397","0.18061874431301184","0.18061874431301184","0.18061874431301184"
"398","0.181073703366697","0.181073703366697","0.181073703366697"
"399","0.18152866242038215","0.18152866242038215","0.18152866242038215"
"400","0.18198362147406733","0.18198362147406733","0.18198362147406733"
"401","0.1824385805277525","0.1824385805277525","0.1824385805277525"
"402","0.18289353958143767","0.18289353958143767","0.18289353958143767"
"403","0.18334849863512284","0.18334849863512284","0.18334849863512284"
"404","0.18380345768880801","0.18380345768880801","0.18380345768880801"
"405","0.1842584167424932","0.1842584167424932","0.1842584167424932"
"406","0.18471337579617833","0.18471337579617833","0.18471337579617833"
"408","0.18562329390354868","0.18562329390354868","0.18562329390354868"
"409","0.18607825295723385","0.18607825295723385","0.18607825295723385"
"410","0.18653321201091902","0.18653321201091902","0.18653321201091902"
"411","0.1869881710646042","0.1869881710646042","0.1869881710646042"
"412","0.18744313011828936","0.18744313011828936","0.18744313011828936"
"413","0.18789808917197454","0.18789808917197454","0.18789808917197454"
"414","0.18835304822565968","0.18835304822565968","0.18835304822565968"
"415","0.18880800727934485","0.18880800727934485","0.18880800727934485"
"416","0.18926296633303002","0.18926296633303002","0.18926296633303002"
"417","0.1897179253867152","0.1897179253867152","0.1897179253867152"
"418","0.19017288444040037","0.19017288444040037","0.19017288444040037"
"419","0.19062784349408554","0.19062784349408554","0.19062784349408554"
"420","0.1910828025477707","0.1910828025477707","0.1910828025477707"
"421","0.19153776160145586","0.19153776160145586","0.19153776160145586"
"423","0.1924476797088262","0.1924476797088262","0.1924476797088262"
"425","0.19335759781619655","0.19335759781619655","0.19335759781619655"
"426","0.19381255686988172","0.19381255686988172","0.19381255686988172"
"427","0.1942675159235669","0.1942675159235669","0.1942675159235669"
"428","0.19472247497725204","0.19472247497725204","0.19472247497725204"
"429","0.1951774340309372","0.1951774340309372","0.1951774340309372"
"430","0.19563239308462238","0.19563239308462238","0.19563239308462238"
"431","0.19608735213830755","0.19608735213830755","0.19608735213830755"
"432","0.19654231119199272","0.19654231119199272","0.19654231119199272"
"433","0.1969972702456779","0.1969972702456779","0.1969972702456779"
"434","0.19745222929936307","0.19745222929936307","0.19745222929936307"
"435","0.1979071883530482","0.1979071883530482","0.1979071883530482"
"436","0.19836214740673339","0.19836214740673339","0.19836214740673339"
"437","0.19881710646041856","0.19881710646041856","0.19881710646041856"
"438","0.19927206551410373","0.19927206551410373","0.19927206551410373"
"439","0.1997270245677889","0.1997270245677889","0.1997270245677889"
"440","0.20018198362147407","0.20018198362147407","0.20018198362147407"
"442","0.2010919017288444","0.2010919017288444","0.2010919017288444"
"443","0.20154686078252956","0.20154686078252956","0.20154686078252956"
"444","0.20200181983621474","0.20200181983621474","0.20200181983621474"
"445","0.2024567788898999","0.2024567788898999","0.2024567788898999"
"446","0.20291173794358508","0.20291173794358508","0.20291173794358508"
"447","0.20336669699727025","0.20336669699727025","0.20336669699727025"
"448","0.20382165605095542","0.20382165605095542","0.20382165605095542"
"450","0.20473157415832574","0.20473157415832574","0.20473157415832574"
"451","0.2051865332120109","0.2051865332120109","0.2051865332120109"
"452","0.20564149226569609","0.20564149226569609","0.20564149226569609"
"453","0.20609645131938126","0.20609645131938126","0.20609645131938126"
"455","0.2070063694267516","0.2070063694267516","0.2070063694267516"
"456","0.20746132848043677","0.20746132848043677","0.20746132848043677"
"458","0.2083712465878071","0.2083712465878071","0.2083712465878071"
"459","0.20882620564149226","0.20882620564149226","0.20882620564149226"
"460","0.20928116469517744","0.20928116469517744","0.20928116469517744"
"461","0.2097361237488626","0.2097361237488626","0.2097361237488626"
"462","0.21019108280254778","0.21019108280254778","0.21019108280254778"
"464","0.2111010009099181","0.2111010009099181","0.2111010009099181"
"465","0.21155595996360327","0.21155595996360327","0.21155595996360327"
"466","0.21201091901728844","0.21201091901728844","0.21201091901728844"
"467","0.2124658780709736","0.2124658780709736","0.2124658780709736"
"468","0.21292083712465878","0.21292083712465878","0.21292083712465878"
"469","0.21337579617834396","0.21337579617834396","0.21337579617834396"
"470","0.21383075523202913","0.21383075523202913","0.21383075523202913"
"471","0.21428571428571427","0.21428571428571427","0.21428571428571427"
"472","0.21474067333939945","0.21474067333939945","0.21474067333939945"
"473","0.21519563239308462","0.21519563239308462","0.21519563239308462"
"474","0.2156505914467698","0.2156505914467698","0.2156505914467698"
"475","0.21610555050045496","0.21610555050045496","0.21610555050045496"
"476","0.21656050955414013","0.21656050955414013","0.21656050955414013"
"477","0.2170154686078253","0.2170154686078253","0.2170154686078253"
"478","0.21747042766151045","0.21747042766151045","0.21747042766151045"
"479","0.21792538671519562","0.21792538671519562","0.21792538671519562"
"480","0.2183803457688808","0.2183803457688808","0.2183803457688808"
"482","0.21929026387625114","0.21929026387625114","0.21929026387625114"
"483","0.2197452229299363","0.2197452229299363","0.2197452229299363"
"484","0.22020018198362148","0.22020018198362148","0.22020018198362148"
"485","0.22065514103730663","0.22065514103730663","0.22065514103730663"
"488","0.22202001819836215","0.22202001819836215","0.22202001819836215"
